id,question,answer,answer_value,answer_unit,ref_id,ref_url,supporting_materials,explanation,Cohort,Corrected,Quote,Table,Figure,Math,is_NA,CrossPaper,Reconcile
q511,True or False: The Transformer architecture eventually outperforms the Evolved Transformers architecture on the WMT'14 EN-DE BLUE task as the model sizes grow.,FALSE,0,is_blank,['patterson2021'],['https://arxiv.org/pdf/2104.10350'],Figure 4,"Evidence: figure-based. Figure 4 of Patterson et al. (2021) plots Evolved Transformer vs. Transformer on the WMT'14 EN-DE BLEU task across model sizes; the Evolved Transformer stays ahead as models grow, so the claim that Transformer eventually outperforms it is FALSE.",2025,1,0,0,1,0,0,0,0
q514,Serving a Llama2-70b model at BF16 precision requires how many NVIDIA A100-80GB GPUs?,2 NVIDIA A100-80GB GPUs,2,NVIDIA A100-80GB GPUs,['griggs2024'],['https://arxiv.org/pdf/2404.14527'],"For example, serving Llama2-70b at BF16 precision requires 2 NVIDIA A100-80GB GPUs, which costs over $5, 200 per month in on-demand rental costs on major cloud platforms.","Evidence: quote. The paper states 'serving Llama2-70b at BF16 precision requires 2 NVIDIA A100-80GB GPUs, which costs over $5,200 per month in on-demand rental costs on major cloud platforms.'",2025,0,1,0,0,0,0,0,0
q515,"Wisconsin utilities' peak electricity demand fell from its 2006 high to 2024, yet utilities project a rise to 17.1 GW within five years. What are the 2006 and 2024 values, in GW?",15 GW in 2006; 14.6 GW in 2024,"(15,14.6)",GW,['wpf2026'],['https://wispolicyforum.org/wp-content/uploads/2026/01/Focus_26_01_DataCenters.pdf'],"wpf2026 prose: peak demand of 15 GW in 2006 fell to 14.6 GW by 2024, against a projected 17.1 GW within five years.",Evidence: quote. List gold: both values required.,2026,0,1,0,0,0,0,0,0
q516,"Against a baseline that sends every query to the largest model in the pool, an energy-aware LLM router is reported to reduce energy consumption by what percentage?",64 percent,64,percent,['greenserv2026'],['https://arxiv.org/pdf/2601.17551v1'],"Section 6.3: ""GreenServ reducing energy consumption substantially compared to the random (31%), largest (64%), and accuracy (77%) baselines, while simultaneously achieving superior accuracy to the random, largest, and smallest baselines.""","Evidence: quote. 64% is the printed saving against the always-largest baseline; 31% is against RANDOM routing and is the number the abstract leads with, which is why both our pipeline and the human reviewer landed on it. Reworded 2026-08-20: the old stem borrowed 'cumulative inference energy' from the abstract's 31% sentence and described the router as picking 'the smallest model that can handle it' -- but Smallest is a SEPARATE baseline in this paper. Both errors pointed a careful reader at the wrong number. The stem now matches the Section 6.3 sentence it is scored on.",2026,0,1,0,0,0,0,0,0
q517,"Mean power draw is reported to approach a GPU's maximum in batch workloads. In server workloads at high and low load, what value does it converge toward instead, especially for smaller models?",Idle power,idle power,is_blank,['argerich2026'],['https://arxiv.org/pdf/2604.09048v1'],"Mean power draw approaches the maximum in the batch scenario, while converging to idle power in server high- and low-load, especially for smaller models.","Evidence: quote. The limitation hiding inside the metric: in exactly the deployment most services run, mean power draw is dominated by idling, so it stops discriminating between the models being served.",2026,0,1,0,0,0,0,0,0
q518,"Fetch the amount of energy (in kWh) required for a full training run of a 6.1B parameter model. Using that information, and using the energy cost of a comparable model (BLOOMz-7B), approximately how many inferences are needed to match this training energy cost?",~1.0 billion inferences,"[995000000,1036000000]",inferences,"['dodge2022', 'luccioni2024']","['https://arxiv.org/pdf/2206.05229', 'https://arxiv.org/pdf/2311.16863']","Training energy (dodge2022): the 6.1B-parameter transformer full training run is given twice - ""103.5 MWh, or 103,500 kWh"" in section 4.1 and ""approximately 103,593 kWh"" in the Table 2 note. Inference energy (luccioni2024): Table 5 gives BLOOMz-7B at 1.0 x 10-4 kWh per inference; Table 3 gives 0.104 kWh per 1,000 inferences (= 1.04 x 10-4). Both pairs are defensible readings of the same sources.","Evidence: combination. Divides the dodge2022 full-training-run energy for the 6.1B-parameter transformer by the luccioni2024 per-inference energy for BLOOMz-7B. Each source states its figure two ways, so four readings are defensible: 103,500 or 103,593 kWh over 1.0e-4 or 1.04e-4 kWh/inference, giving 995,192,308 to 1,035,930,000 inferences - a 4.1% spread. Scored as a bracket covering all four, since the 0.1% numeric tolerance would otherwise fail three correct derivations. Same hazard as q272, which cites the same dodge2022 pair.",2025,1,0,1,0,1,0,1,0
q519,"When NLP training was spread across four continents with one GPU on each, instead of running four GPUs inside a single zone, what fraction of the local throughput did it achieve?",About 0.64 of local throughput,0.64,multiplier,['erben2023'],['https://arxiv.org/pdf/2306.03163'],"erben2023: ""for the four continents experiment, C-4, results in a 9% slower throughput for CV and 36% slower for NLP compared to the A-4 runs"".","Evidence: quote plus one subtraction. Erben et al. report the C-4 run (one GPU on each of four continents) as 36% slower for NLP than the intra-zone A-4 run, so it achieves 1 - 0.36 = 0.64 of local throughput. (2026 review: the gold was 0.59, implying a 41% drop, which matches neither figure the paper states -- 34% for C-3 against A-3, 36% for C-4 against A-4. The supporting note cited C-8, a different configuration from the one the question describes. The paper states the penalty in prose, so this is a Quote question, not figure-only.)",2025,1,1,0,1,1,0,0,0
q522,"In an evaluation comparing four GPU types for LLM serving, what was the normalized on-demand hourly price for an H100 GPU?",$7.52 per hour,7.52,USD per hour,['griggs2024'],['https://arxiv.org/pdf/2404.14527'],"We calculate this by comparing RunPod's H100 cost ($4.69) to RunPod's A100-80G cost ($2.29), then adjusting relative to the A100's price on major clouds ($3.67), resulting in a normalized price of (4.69/2.29) x 3.67 = $7.516 for H100.","Evidence: combination. Table 1 lists the H100 normalized on-demand price, derived in the text as '(4.69/2.29) x 3.67 = $7.516 for H100,' i.e., about $7.52 per hour.",2025,1,1,1,0,1,0,0,0
q528,"True or False: a GPU's tensor throughput per watt, taken from its specifications, is sufficient on its own to predict which card will use the least energy serving a language model.",FALSE,0,is_blank,['argerich2026'],['https://arxiv.org/pdf/2604.09048v1'],"a commonly used energy efficiency proxy, TFLOPS per Watt, is a poor predictor at the system level across full inference workloads: GPUs with higher TFLOPS/W do not consistently achieve lower energy per token","Evidence: quote. FALSE. The datasheet number describes compute per watt while inference is bottlenecked on memory bandwidth, so the two rankings come apart.",2026,0,1,0,0,0,0,0,0
q529,"True or False: energy per token is defended as the right unit for comparing inference deployments because it captures throughput and power draw together, rather than either one alone.",TRUE,1,is_blank,['argerich2026'],['https://arxiv.org/pdf/2604.09048v1'],"lower power draw can also reduce total energy even at reduced throughput, making energy per token the appropriate metric as it jointly captures both dimensions","Evidence: quote. TRUE. A faster card can win on throughput and lose on energy, and a frugal card the reverse; the composite is what settles it.",2026,0,1,0,0,0,0,0,0
q536,What was the energy consumption of the DS Llama 70B model for inference on the FKTG dataset?,702.06,702.06,Wh,['zschache2025'],['https://arxiv.org/pdf/2508.14170'],"Table B1: DS Llama 70B - Energy 702.06 Wh, Accuracy 0.46","Evidence: table. Appendix Table B1 (FKTG dataset, single node) reports the DS Llama 70B model's inference energy consumption as 702.06 Wh (with accuracy 0.46).",2025,0,0,1,0,0,0,0,0
q538,"Serving Llama-2-70B at BF16 precision on 2 NVIDIA A100 GPUs has a reported monthly on-demand rental cost. Estimate the cost per hour for each GPU, assuming 30 days per month.",About $3.6-3.7 per GPU per hour,"[3.6,3.7]",USD per hour per GPU,['griggs2024'],['https://arxiv.org/pdf/2404.14527'],"For example, serving Llama2-70b at BF16 precision requires 2 NVIDIA A100-80GB GPUs, which costs over $5, 200 per month in on-demand rental costs on major cloud platforms.","Evidence: math. Two defensible routes to the same place, so the gold is a band. From the prose: 'over $5,200 per month' for 2 A100-80GBs is $5,200/720h/2 = $3.61 per GPU-hour, a FLOOR because the figure is 'over'. From Table 1: the A100-80G on-demand price on major clouds is printed as $3.67/h, and 3.67 x 2 x 720 = $5,285, which is indeed over $5,200. Widened 2026-08-20 on Zain's review -- the two readings differ by 1.7%, far outside the metric's 0.1% tolerance, so a scalar gold failed anyone who used the paper's own printed price instead of the derivation.",2025,1,0,0,0,1,0,0,0
q541,The JetMoE-8B architecture is a Mixture-of-Experts (MoE) model. How many experts are included in each MoE layer?,8,8,experts,['shen2024'],['https://arxiv.org/pdf/2404.07413'],"""Then, we set the same number of experts to 8 and top-k to 2 for every layer. Table 1 shows the key hyperparameters in JetMoE-8B.""","Evidence: table. Table 1 (JetMoE-8B hyperparameters) lists N_experts = 8, and the text confirms 'we set the same number of experts to 8 and top-k to 2 for every layer,' giving 8 experts per MoE layer.",2025,0,0,1,0,0,0,0,0
q546,The training infrastructure for JetMoE-8B consisted of a cluster of 12 nodes. How many total H100 GPUs were used for the training?,96,96,H100 GPUs,['shen2024'],['https://arxiv.org/pdf/2404.07413'],"""We conduct training on a cluster containing 12 nodes and 96 H100s.""","Evidence: quote. The Infrastructures section states 'We conduct training on a cluster containing 12 nodes and 96 H100s,' giving 96 total H100 GPUs.",2025,0,1,0,0,0,0,0,0
q548,"One study reports saving up to 70% of energy by choosing a smaller GPU over the highest-throughput one for an 8-billion-parameter model. Against the current industry standard GPU rather than the fastest, what is the corresponding saving in the low-load scenario?",60 percent,60,percent,['argerich2026'],['https://arxiv.org/pdf/2604.09048v1'],"it is possible to save up to 70% of energy by using an A30 compared to the H200, the highest-throughput GPU in our study, or 60% when compared to the current industry standard, the H100 in the low load scenario","Evidence: quote. The headline saving depends on which GPU you treat as the baseline, so a percentage with no stated comparison point is not yet a number.",2026,0,1,0,0,0,0,0,0
q552,What is the bare minimum number of NVIDIA A100 80GB GPUs required to run LLaMA-7B inference without compression or quantization?,1 NVIDIA A100 80 GB GPU,1,A100_80GB_GPU,['samsi2024'],['https://arxiv.org/pdf/2310.03003'],Table 2,Evidence: table. Table II (Samsi et al. 2023) lists LLaMA-7B as requiring 1 NVIDIA A100 (80GB) GPU as the bare minimum to run inference.,2025,0,0,1,0,0,0,0,0
q555,What is the bare minimum number of NVIDIA V100 32GB GPUs required to run LLaMA-13B inference without compression or quantization?,2 NVIDIA V100 32 GB GPUs,2,V100_32GB_GPUs,['samsi2024'],['https://arxiv.org/pdf/2310.03003'],Table 2,Evidence: table. Table II (Samsi et al. 2023) lists LLaMA-13B as requiring 2 NVIDIA V100 (32GB) GPUs as the bare minimum to run inference.,2025,0,0,1,0,0,0,0,0
q557,"In a benchmark of small edge devices running on-device AI inference, which device consumed the least energy: the general-purpose single-board computer, or one of the specialized AI accelerators?",Raspberry Pi,Raspberry Pi,is_blank,['sobhani2025'],['https://arxiv.org/pdf/2507.23093v1'],"sobhani2025: 'Google Coral and Jetson Nano show better inference time and memory utilization than the other devices, whereas Raspberry Pi consumes the lowest energy as expected.'","Evidence: quote. sobhani2025: 'Google Coral and Jetson Nano show better inference time and memory utilization than the other devices, whereas Raspberry Pi consumes the lowest energy as expected.' The accelerators win on speed; the slowest, cheapest general-purpose board wins on energy. Gold shortened 2026-08-17 from a category-plus-device phrase to the device.",2026,0,1,0,0,0,0,0,0
q559,What was the approximate speedup in inference throughput for LLaMA-7B when using NVIDIA A100 GPUs compared to V100 GPUs?,2x,2,multiplier,['samsi2024'],['https://arxiv.org/pdf/2310.03003'],"""anywhere from a 2 times (7B) … increase … on the A100 when compared to the V100""","Evidence: quote. Samsi et al. (2023) report 'anywhere from a 2 times (7B) to a 1.25 times increase... on the A100 when compared to the V100,' giving an approximately 2x throughput speedup for LLaMA-7B.",2025,0,1,0,0,0,0,0,0
q562,What percentage of the running time does the optimizer stage in BlackMamba sparse fine-tuning take with a NVIDIA A40-48GB GPU when the batch size = 1?,53%,53,percent,['xia2024'],['https://arxiv.org/pdf/2408.04693'],"""The optimizer stage in BlackMamba fine-tuning takes a considerable portion of the running time (up to 53% when conducting sparse fine-tuning with batch size = 1)""","Evidence: quote. The paper (Xia et al. 2024) states: 'The optimizer stage in BlackMamba fine-tuning takes a considerable portion of the running time (up to 53% when conducting sparse fine-tuning with batch size = 1),' yielding 53%.",2025,0,1,0,0,0,0,0,0
q565,"What is the total execution time, in seconds, of a sparse Mixtral model with a batch size of 1 fine-tuned with a NVIDIA A40-48 GB GPU?",About 2.0 seconds,"[1.85,2.1]",seconds,['xia2024'],['https://arxiv.org/pdf/2408.04693'],"Fig. 5, upper (Mixtral) panel, Sparse(bsz=1) bar: ~1.97 s.","Evidence: figure. Fig. 5's upper panel shows the Sparse(bsz=1) bar just under 2.0 s on a 0-5.0 s axis. A bar height cannot be read to the metric's 0.1% tolerance, so a scalar gold makes a chart question unscoreable even for a careful reader. Gold is a [lo,hi] band any correct reading lands in.",2025,1,0,0,1,0,0,0,0
q566,"For a sparse Mixtral model fine-tuned with a NVIDIA A40-48 GB, what was the batch size (in samples) of the longest-running MoE layer?",32 samples,32,samples,['xia2024'],['https://arxiv.org/pdf/2408.04693'],Figure 6,"Evidence: figure-based. Figure 6 (Xia et al. 2024), the MoE-layer kernel execution breakdown for Mixtral on the A40-48GB GPU, shows the longest-running sparse MoE bar at a batch size of 32 samples.",2025,0,0,0,1,0,0,0,0
q568,"Under a 25 ms inter-token-latency service target, serving Llama 3.1 8B on a smaller A30 instead of an H100 is reported to cut power draw by what percentage?",43 percent,43,percent,['wattgpu2026'],['https://arxiv.org/pdf/2607.02391'],"wattgpu2026: 'Llama 3.1 8B with a SLA of a mean ITL < 25ms, it is possible to reduce power draw by 43% by choosing an A30 instead of an H100'.",Evidence: quote. Right-sized hardware: the printed 43% under the stated latency target.,2026,0,1,0,0,0,0,0,0
q570,"What is the maximum batch size, in samples, supported by fine-tuning BlackMamba with a sparse setup on the arithmetic-reasoning dataset (Math 14K) using an NVIDIA A40 GPU with 48 GB of memory?",8 samples per batch,8,samples,['xia2024'],['https://arxiv.org/pdf/2408.04693'],Table 3,"Evidence: table. Table III, BlackMamba-Sparse on the MATH fine-tuning set (A40, 48GB) = 8. Question pinned 2026-08-17: it previously named GSM8K, which is the paper's EVALUATION set; the table is indexed by fine-tuning set (CS / MATH), so the old wording pointed at no column.",2025,0,0,1,0,0,0,0,0
q571,"What is the maximum batch size, in samples, supported by fine-tuning Mixtral with a dense setup on the commonsense-reasoning dataset (Commonsense 15K) using an NVIDIA A40 GPU with 48 GB of memory?",2 samples per batch,2,samples,['xia2024'],['https://arxiv.org/pdf/2408.04693'],Table 3,"Evidence: table. Table III, Mixtral-Dense on the CS fine-tuning set (A40, 48GB) = 2. Question pinned 2026-08-17: previously named Hellaswag, the paper's evaluation set rather than the fine-tuning set the table indexes.",2025,0,0,1,0,0,0,0,0
q573,The same recomputation found the original neural-architecture-search energy estimate too high for the average organization by what factor?,About 18.7x,18.7,multiplier,['patterson2021'],https://arxiv.org/pdf/2104.10350,"patterson2021: ""Strubell et al.'s energy estimate for NAS ended up 18.7X too high for the average organization (see Appendix C) and 88X off in emissions for energy-efficient organizations like Google.""",Evidence: quote. The companion figure to the 88X headline: 18.7X for the average organization. The two factors differ because one also credits an efficient operator's cleaner energy; a system must not conflate them.,2026,0,1,0,0,0,0,0,0
q574,"True or False: that original search-emissions estimate was too high because the calculation assumed the search ran on full-size training tasks, when it actually used a smaller proxy task.",TRUE,1,is_blank,['patterson2021'],https://arxiv.org/pdf/2104.10350,"patterson2021: ""Because of this assumption, despite considerable effort on their part, Strubell et al.'s energy estimate for NAS ended up 18.7X too high"" - the assumption being that the NAS ""was done with full size tasks"" when it used a smaller proxy task.","Evidence: quote. TRUE. The why of the correction, not just the factor: the original authors assumed full-size tasks; the search actually explored on a smaller proxy task. The instructive part is that the error was an assumption about someone else's setup, not arithmetic.",2026,0,1,0,0,0,0,0,1
q576,"A popular claim puts an AI chat query at ten times the energy of a conventional search, and a 2024 academic estimate puts AI-generated search answers at 60 to 70 times. A 2025 benchmark measured a short GPT-4o query at 0.42 Wh, and the per-search figure the popular claim rests on is 0.3 Wh. True or False: that measured pair supports the 60-70x estimate.",FALSE,0,is_blank,"['jegham2025', 'luccioni2025c', 'vanderbauwhede2024']","['https://arxiv.org/pdf/2505.09598v4', 'https://arxiv.org/pdf/2506.15572v1', 'https://arxiv.org/abs/2407.16894v2']",jegham2025 measures a short GPT-4o query at 0.42 Wh; luccioni2025c traces the popular claim to Google's 2009 value of 0.0003 kWh (0.3 Wh) per search; vanderbauwhede2024 estimates 60-70x.,"Evidence: reconciliation + math. FALSE. 0.42 / 0.3 = 1.4x, nowhere near 60-70x. The estimates are not simply wrong -- they answer differently framed questions with different assumptions about answer length and hardware -- but the measured pair does not support the 60-70x figure, and a system must do the division rather than adopt whichever multiplier it retrieved first.",2026,0,1,0,0,1,0,1,1
q578,"True or False: two independent 2024 analyses -- one bottom-up and facility-level, one a national-lab energy model -- both found U.S. data centers above 4% of national electricity consumption.",TRUE,1,is_blank,"['guidiburden2024', 'shehabi2024']","['https://arxiv.org/pdf/2411.09786v1', 'https://eta-publications.lbl.gov/sites/default/files/2024-12/lbnl-2024-united-states-data-center-energy-usage-report_1.pdf']","guidiburden2024: ""data centers accounted for more than 4% of total US electricity consumption""; shehabi2024: ""reaching 176 TWh by 2023, representing 4.4% of total U.S. electricity consumption.""","Evidence: corroboration across independent methods. TRUE. Two methodologically unrelated 2024 analyses land above 4%, which is what genuine corroboration looks like -- as opposed to two papers citing the same upstream number.",2026,0,1,0,0,0,0,1,0
